Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A
N1,10/11/12,,Nijmegen,Heracles,3.0,2.0,H,1.0,0.0,H,,,,,,,,,,,,,2.1,3.6,3.2
N1,10/11/12,,VVV Venlo,Willem II,4.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,1.8,3.8,4.1
N1,10/11/12,,Waalwijk,Utrecht,4.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,2.7,3.4,2.5
N1,11/11/12,,Feyenoord,Roda,5.0,2.0,H,3.0,2.0,H,,,,,,,,,,,,,1.33,5.5,7.5
N1,11/11/12,,PSV Eindhoven,Heerenveen,5.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,,1.29,6.0,8.5
N1,11/11/12,,Vitesse,Twente,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,2.7,3.4,2.5
N1,11/11/12,,Zwolle,Ajax,2.0,4.0,A,0.0,2.0,A,,,,,,,,,,,,,7.0,4.75,1.4
N1,17/11/12,,Ajax,VVV Venlo,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,1.11,9.0,17.0
N1,17/11/12,,Den Haag,PSV Eindhoven,1.0,6.0,A,0.0,3.0,A,,,,,,,,,,,,,8.5,5.0,1.33
N1,17/11/12,,Groningen,AZ Alkmaar,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,,2.9,3.3,2.4
N1,17/11/12,,Heerenveen,Waalwijk,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,,1.67,3.75,5.0
N1,17/11/12,,Zwolle,NAC Breda,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,2.0,3.5,3.6
N1,18/11/12,,Feyenoord,Willem II,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.18,7.0,13.0
N1,18/11/12,,Heracles,Roda,5.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,,1.5,3.9,7.0
N1,18/11/12,,Utrecht,Twente,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,3.4,3.4,2.1
N1,18/11/12,,Vitesse,Nijmegen,4.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,,1.67,3.75,5.0
N1,23/11/12,,NAC Breda,Den Haag,0.0,3.0,A,0.0,0.0,D,,,,,,,,,,,,,2.3,3.5,2.88
N1,24/11/12,,Nijmegen,Utrecht,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,2.63,3.4,2.6
N1,24/11/12,,VVV Venlo,Heerenveen,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,,3.1,3.6,2.15
N1,24/11/12,,Waalwijk,Groningen,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,2.05,3.5,3.4
N1,24/11/12,,Willem II,Heracles,2.0,2.0,D,0.0,1.0,A,,,,,,,,,,,,,4.5,4.1,1.67
N1,25/11/12,,AZ Alkmaar,Feyenoord,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,,2.25,3.5,3.0
N1,25/11/12,,PSV Eindhoven,Vitesse,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,,1.33,5.0,8.5
N1,25/11/12,,Roda,Ajax,1.0,2.0,A,1.0,0.0,H,,,,,,,,,,,,,7.5,5.0,1.36
N1,25/11/12,,Twente,Zwolle,2.0,2.0,D,0.0,0.0,D,,,,,,,,,,,,,1.22,6.5,11.0
N1,30/11/12,,Zwolle,VVV Venlo,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,1.73,3.6,4.75
N1,01/12/12,,Ajax,PSV Eindhoven,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,,2.38,3.4,2.88
N1,01/12/12,,Feyenoord,Waalwijk,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.4,4.5,7.5
N1,01/12/12,,Twente,Den Haag,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,1.29,5.5,10.0
N1,01/12/12,,Willem II,Heerenveen,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,4.2,3.5,1.83
N1,02/12/12,,Groningen,Heracles,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,2.3,3.4,3.0
N1,02/12/12,,Nijmegen,NAC Breda,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,,1.53,3.8,6.5
N1,02/12/12,,Utrecht,AZ Alkmaar,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,2.25,3.5,3.0
N1,02/12/12,,Vitesse,Roda,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,1.22,6.5,11.0
N1,07/12/12,,Heracles,Utrecht,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,2.05,3.75,3.25
N1,08/12/12,,Ajax,Groningen,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.2,6.5,13.0
N1,08/12/12,,AZ Alkmaar,Willem II,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,1.22,6.5,11.0
N1,08/12/12,,Den Haag,Zwolle,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,1.91,3.5,4.0
N1,08/12/12,,Waalwijk,Nijmegen,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,2.15,3.4,3.3
N1,09/12/12,,Heerenveen,Roda,4.0,4.0,D,2.0,1.0,H,,,,,,,,,,,,,1.62,4.2,4.75
N1,09/12/12,,NAC Breda,Feyenoord,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,,5.5,4.33,1.53
N1,09/12/12,,PSV Eindhoven,Twente,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.57,4.1,5.5
N1,09/12/12,,VVV Venlo,Vitesse,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,,5.25,4.2,1.57
N1,14/12/12,,Twente,Heracles,3.0,2.0,H,1.0,1.0,D,,,,,,,,,,,,,1.5,4.5,5.75
N1,15/12/12,,Groningen,VVV Venlo,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,1.62,3.8,5.5
N1,15/12/12,,Nijmegen,PSV Eindhoven,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,7.0,4.75,1.4
N1,15/12/12,,Roda,NAC Breda,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,2.0,3.5,3.6
N1,15/12/12,,Zwolle,AZ Alkmaar,1.0,2.0,A,0.0,2.0,A,,,,,,,,,,,,,3.2,3.25,2.25
N1,16/12/12,,Feyenoord,Den Haag,3.0,2.0,H,2.0,1.0,H,,,,,,,,,,,,,1.33,5.0,9.0
N1,16/12/12,,Utrecht,Heerenveen,3.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,1.83,3.5,4.2
N1,16/12/12,,Vitesse,Waalwijk,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,,,1.5,4.2,6.5
N1,16/12/12,,Willem II,Ajax,2.0,4.0,A,2.0,2.0,D,,,,,,,,,,,,,12.0,5.5,1.25
N1,21/12/12,,AZ Alkmaar,Twente,0.0,3.0,A,0.0,0.0,D,,,,,,,,,,,,,2.88,3.3,2.4
N1,22/12/12,,Den Haag,Nijmegen,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,2.3,3.3,3.1
N1,22/12/12,,Heerenveen,Vitesse,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,,2.8,3.5,2.38
N1,22/12/12,,Heracles,Zwolle,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,1.62,4.1,5.0
N1,22/12/12,,NAC Breda,PSV Eindhoven,1.0,6.0,A,1.0,4.0,A,,,,,,,,,,,,,8.5,5.0,1.33
N1,23/12/12,,Feyenoord,Groningen,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,1.36,4.75,8.5
N1,23/12/12,,Utrecht,Ajax,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,4.2,3.75,1.8
N1,23/12/12,,VVV Venlo,Roda,2.0,4.0,A,1.0,0.0,H,,,,,,,,,,,,,2.2,3.5,3.1
N1,23/12/12,,Waalwijk,Willem II,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,1.44,4.2,7.5
N1,18/01/13,,PSV Eindhoven,Zwolle,1.0,3.0,A,1.0,1.0,D,,,,,,,,,,,,,1.14,8.0,15.0
N1,19/01/13,,AZ Alkmaar,Vitesse,4.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,2.2,3.4,3.2
N1,19/01/13,,Heerenveen,Heracles,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,,2.05,3.5,3.5
N1,19/01/13,,NAC Breda,VVV Venlo,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,1.91,3.6,3.8
N1,19/01/13,,Twente,Waalwijk,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,1.33,5.0,9.0
N1,20/01/13,,Ajax,Feyenoord,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,1.62,4.0,5.0
N1,20/01/13,,Groningen,Utrecht,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,,2.4,3.4,2.8
N1,20/01/13,,Roda,Nijmegen,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,2.63,3.3,2.63
N1,20/01/13,,Willem II,Den Haag,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,3.2,3.4,2.2
N1,25/01/13,,VVV Venlo,AZ Alkmaar,1.0,4.0,A,0.0,1.0,A,,,,,,,,,,,,,4.0,3.6,1.85
N1,26/01/13,,Den Haag,Roda,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,,1.85,3.6,4.0
N1,26/01/13,,Heracles,PSV Eindhoven,1.0,5.0,A,0.0,2.0,A,,,,,,,,,,,,,5.0,4.0,1.62
N1,26/01/13,,Waalwijk,NAC Breda,0.0,4.0,A,0.0,0.0,D,,,,,,,,,,,,,1.57,4.0,5.5
N1,26/01/13,,Zwolle,Heerenveen,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,,2.3,3.25,3.1
N1,27/01/13,,Feyenoord,Twente,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,2.1,3.4,3.4
N1,27/01/13,,Nijmegen,Groningen,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,1.91,3.4,4.0
N1,27/01/13,,Utrecht,Willem II,3.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,1.33,4.75,9.5
N1,27/01/13,,Vitesse,Ajax,3.0,2.0,H,0.0,1.0,A,,,,,,,,,,,,,4.0,3.6,1.85
N1,01/02/13,,Waalwijk,Heerenveen,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,,1.91,3.4,4.0
N1,02/02/13,,AZ Alkmaar,Groningen,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,,1.5,4.1,6.5
N1,02/02/13,,NAC Breda,Zwolle,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,2.1,3.5,3.3
N1,02/02/13,,PSV Eindhoven,Den Haag,7.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.18,7.0,13.0
N1,02/02/13,,Roda,Heracles,3.0,3.0,D,1.0,2.0,A,,,,,,,,,,,,,2.25,3.4,3.1
N1,03/02/13,,Nijmegen,Vitesse,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,2.7,3.4,2.5
N1,03/02/13,,Twente,Utrecht,2.0,4.0,A,0.0,2.0,A,,,,,,,,,,,,,1.44,4.33,7.0
N1,03/02/13,,VVV Venlo,Ajax,0.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,,8.5,5.5,1.3
N1,03/02/13,,Willem II,Feyenoord,1.0,3.0,A,1.0,1.0,D,,,,,,,,,,,,,8.0,4.5,1.4
N1,09/02/13,,Den Haag,NAC Breda,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,2.0,3.4,3.8
N1,09/02/13,,Groningen,Waalwijk,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,,2.05,3.4,3.5
N1,09/02/13,,Heerenveen,VVV Venlo,2.0,2.0,D,0.0,1.0,A,,,,,,,,,,,,,1.5,4.0,7.0
N1,09/02/13,,Heracles,Willem II,4.0,1.0,H,3.0,1.0,H,,,,,,,,,,,,,1.44,4.0,8.0
N1,09/02/13,,Vitesse,PSV Eindhoven,2.0,2.0,D,0.0,1.0,A,,,,,,,,,,,,,5.5,3.9,1.6
N1,10/02/13,,Ajax,Roda,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,1.17,7.5,13.0
N1,10/02/13,,Feyenoord,AZ Alkmaar,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,1.83,3.75,4.0
N1,10/02/13,,Utrecht,Nijmegen,0.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,,1.8,3.5,4.5
N1,10/02/13,,Zwolle,Twente,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,4.75,3.6,1.73
N1,15/02/13,,Nijmegen,VVV Venlo,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,,1.53,4.33,5.5
N1,16/02/13,,NAC Breda,Heracles,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,2.2,3.6,3.0
N1,16/02/13,,PSV Eindhoven,Utrecht,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,,1.25,6.0,10.0
N1,16/02/13,,Roda,AZ Alkmaar,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,,3.3,3.5,2.1
N1,16/02/13,,Twente,Willem II,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,,1.18,7.0,13.0
N1,17/02/13,,Den Haag,Heerenveen,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,,2.25,3.5,3.0
N1,17/02/13,,Vitesse,Groningen,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,1.67,3.8,5.0
N1,17/02/13,,Waalwijk,Ajax,0.0,2.0,A,0.0,2.0,A,,,,,,,,,,,,,6.0,4.33,1.5
N1,17/02/13,,Zwolle,Feyenoord,3.0,2.0,H,2.0,2.0,D,,,,,,,,,,,,,4.2,3.6,1.83
N1,22/02/13,,Willem II,Nijmegen,2.0,3.0,A,1.0,3.0,A,,,,,,,,,,,,,3.5,3.4,2.05
N1,23/02/13,,Groningen,Zwolle,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,1.83,3.5,4.33
N1,23/02/13,,Heerenveen,Twente,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,3.4,3.4,2.1
N1,23/02/13,,Heracles,Vitesse,3.0,5.0,A,1.0,2.0,A,,,,,,,,,,,,,2.4,3.4,2.8
N1,23/02/13,,VVV Venlo,Waalwijk,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,2.5,3.3,2.75
N1,24/02/13,,Ajax,Den Haag,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,1.17,7.0,15.0
N1,24/02/13,,AZ Alkmaar,NAC Breda,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,,1.44,4.2,7.5
N1,24/02/13,,Feyenoord,PSV Eindhoven,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,,3.1,3.5,2.2
N1,24/02/13,,Utrecht,Roda,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,1.67,3.75,5.0
N1,01/03/13,,Vitesse,Utrecht,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.8,3.5,4.5
N1,02/03/13,,NAC Breda,Heerenveen,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,,2.4,3.3,2.88
N1,02/03/13,,PSV Eindhoven,VVV Venlo,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.1,10.0,17.0
N1,02/03/13,,Twente,Ajax,0.0,2.0,A,0.0,2.0,A,,,,,,,,,,,,,2.9,3.5,2.3
N1,02/03/13,,Zwolle,Willem II,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,1.67,3.8,5.0
N1,03/03/13,,Den Haag,Heracles,3.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,2.25,3.5,3.0
N1,03/03/13,,Nijmegen,Feyenoord,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,,,3.75,3.5,1.95
N1,03/03/13,,Roda,Groningen,4.0,1.0,H,3.0,1.0,H,,,,,,,,,,,,,2.3,3.4,3.0
N1,03/03/13,,Waalwijk,AZ Alkmaar,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,2.8,3.4,2.4
N1,08/03/13,,Groningen,NAC Breda,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,,1.91,3.6,3.8
N1,09/03/13,,AZ Alkmaar,Den Haag,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,1.57,4.0,5.75
N1,09/03/13,,Heerenveen,PSV Eindhoven,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,,5.5,4.33,1.53
N1,09/03/13,,Heracles,Nijmegen,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,1.95,3.6,3.6
N1,09/03/13,,Willem II,VVV Venlo,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,2.45,3.4,2.75
N1,10/03/13,,Ajax,Zwolle,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,1.18,7.0,13.0
N1,10/03/13,,Roda,Feyenoord,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,,4.5,3.8,1.73
N1,10/03/13,,Twente,Vitesse,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,,1.91,3.6,3.75
N1,10/03/13,,Utrecht,Waalwijk,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,1.73,3.75,4.5
N1,15/03/13,,Zwolle,Roda,3.0,2.0,H,2.0,2.0,D,,,,,,,,,,,,,2.0,3.5,3.75
N1,16/03/13,,Den Haag,Vitesse,0.0,4.0,A,0.0,2.0,A,,,,,,,,,,,,,3.25,3.4,2.15
N1,16/03/13,,Nijmegen,Heerenveen,1.0,3.0,A,0.0,0.0,D,,,,,,,,,,,,,2.1,3.4,3.4
N1,16/03/13,,PSV Eindhoven,Waalwijk,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.18,6.5,15.0
N1,16/03/13,,VVV Venlo,Heracles,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,,2.5,3.5,2.63
N1,17/03/13,,AZ Alkmaar,Ajax,2.0,3.0,A,0.0,2.0,A,,,,,,,,,,,,,4.0,3.75,1.83
N1,17/03/13,,Feyenoord,Utrecht,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,1.4,4.5,8.0
N1,17/03/13,,Groningen,Twente,0.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,,3.2,3.4,2.2
N1,17/03/13,,NAC Breda,Willem II,4.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.62,3.8,5.5
N1,30/03/13,,Heerenveen,Feyenoord,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,3.0,3.5,2.25
N1,30/03/13,,Twente,NAC Breda,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,,1.4,4.5,8.0
N1,30/03/13,,Utrecht,VVV Venlo,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,,1.5,4.0,7.0
N1,30/03/13,,Willem II,Groningen,1.0,2.0,A,1.0,0.0,H,,,,,,,,,,,,,2.88,3.4,2.38
N1,31/03/13,,Ajax,Nijmegen,4.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,,1.22,6.5,11.0
N1,31/03/13,,Heracles,AZ Alkmaar,1.0,2.0,A,1.0,2.0,A,,,,,,,,,,,,,2.38,3.5,2.8
N1,31/03/13,,Roda,PSV Eindhoven,2.0,2.0,D,1.0,2.0,A,,,,,,,,,,,,,8.0,4.5,1.4
N1,31/03/13,,Vitesse,Zwolle,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,,1.44,4.33,7.0
N1,31/03/13,,Waalwijk,Den Haag,4.0,0.0,H,3.0,0.0,H,,,,,,,,,,,,,2.0,3.5,3.6
N1,05/04/13,,Feyenoord,VVV Venlo,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,1.2,7.0,11.0
N1,06/04/13,,Twente,Roda,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.36,4.5,9.0
N1,06/04/13,,Vitesse,NAC Breda,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.44,4.0,8.0
N1,06/04/13,,Willem II,PSV Eindhoven,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,,13.0,5.75,1.22
N1,06/04/13,,Zwolle,Waalwijk,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,2.2,3.25,3.3
N1,07/04/13,,Ajax,Heracles,4.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.18,7.0,13.0
N1,07/04/13,,Groningen,Heerenveen,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,,2.38,3.4,2.8
N1,07/04/13,,Nijmegen,AZ Alkmaar,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,2.8,3.4,2.4
N1,07/04/13,,Utrecht,Den Haag,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,1.57,4.0,5.5
N1,12/04/13,,VVV Venlo,Zwolle,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,,2.3,3.4,3.0
N1,13/04/13,,Den Haag,Twente,1.0,3.0,A,1.0,1.0,D,,,,,,,,,,,,,4.33,3.6,1.8
N1,13/04/13,,Heracles,Groningen,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,,1.91,3.6,3.75
N1,13/04/13,,NAC Breda,Nijmegen,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,2.3,3.4,3.0
N1,13/04/13,,Roda,Vitesse,3.0,3.0,D,0.0,2.0,A,,,,,,,,,,,,,3.8,3.6,1.91
N1,14/04/13,,AZ Alkmaar,Utrecht,6.0,0.0,H,4.0,0.0,H,,,,,,,,,,,,,1.73,3.8,4.5
N1,14/04/13,,Heerenveen,Willem II,3.0,2.0,H,0.0,1.0,A,,,,,,,,,,,,,1.29,5.5,9.5
N1,14/04/13,,PSV Eindhoven,Ajax,2.0,3.0,A,1.0,1.0,D,,,,,,,,,,,,,2.2,3.6,3.0
N1,14/04/13,,Waalwijk,Feyenoord,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,4.0,3.75,1.83
N1,19/04/13,,Ajax,Heerenveen,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,,1.17,7.5,13.0
N1,20/04/13,,AZ Alkmaar,PSV Eindhoven,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,,4.0,3.8,1.8
N1,20/04/13,,Groningen,Den Haag,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,,1.7,3.8,4.75
N1,20/04/13,,Heracles,Waalwijk,4.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,2.0,3.6,3.5
N1,20/04/13,,Willem II,Roda,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,2.8,3.5,2.4
N1,21/04/13,,Feyenoord,Vitesse,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.8,3.6,4.33
N1,21/04/13,,Nijmegen,Zwolle,1.0,3.0,A,0.0,2.0,A,,,,,,,,,,,,,2.0,3.6,3.5
N1,21/04/13,,Utrecht,NAC Breda,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,1.73,3.75,4.5
N1,21/04/13,,VVV Venlo,Twente,2.0,2.0,D,2.0,0.0,H,,,,,,,,,,,,,5.0,4.0,1.62
N1,26/04/13,,Heerenveen,AZ Alkmaar,0.0,4.0,A,0.0,2.0,A,,,,,,,,,,,,,2.5,3.4,2.7
N1,27/04/13,,Den Haag,VVV Venlo,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,2.15,3.5,3.2
N1,27/04/13,,NAC Breda,Ajax,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,,9.0,5.5,1.3
N1,27/04/13,,PSV Eindhoven,Groningen,5.0,2.0,H,5.0,0.0,H,,,,,,,,,,,,,1.17,7.5,13.0
N1,27/04/13,,Roda,Waalwijk,3.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,2.1,3.4,3.4
N1,28/04/13,,Feyenoord,Heracles,6.0,0.0,H,4.0,0.0,H,,,,,,,,,,,,,1.22,6.0,13.0
N1,28/04/13,,Twente,Nijmegen,5.0,2.0,H,2.0,0.0,H,,,,,,,,,,,,,1.36,5.0,7.5
N1,28/04/13,,Vitesse,Willem II,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,,1.29,5.75,8.5
N1,28/04/13,,Zwolle,Utrecht,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,,2.25,3.4,3.1
N1,05/05/13,,Ajax,Willem II,5.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,1.08,10.0,23.0
N1,05/05/13,,AZ Alkmaar,Zwolle,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,1.57,4.0,5.5
N1,05/05/13,,Den Haag,Feyenoord,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,7.0,4.33,1.44
N1,05/05/13,,Heerenveen,Utrecht,2.0,4.0,A,1.0,1.0,D,,,,,,,,,,,,,1.83,3.75,4.0
N1,05/05/13,,Heracles,Twente,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,4.0,3.6,1.85
N1,05/05/13,,NAC Breda,Roda,5.0,3.0,H,1.0,2.0,A,,,,,,,,,,,,,2.2,3.4,3.2
N1,05/05/13,,PSV Eindhoven,Nijmegen,4.0,2.0,H,2.0,0.0,H,,,,,,,,,,,,,1.14,8.0,15.0
N1,05/05/13,,VVV Venlo,Groningen,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,2.5,3.3,2.75
N1,05/05/13,,Waalwijk,Vitesse,3.0,2.0,H,2.0,0.0,H,,,,,,,,,,,,,3.25,3.5,2.15
N1,12/05/13,,Feyenoord,NAC Breda,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,1.29,5.2,8.0
N1,12/05/13,,Groningen,Ajax,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,,4.33,3.75,1.67
N1,12/05/13,,Nijmegen,Waalwijk,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,,1.8,3.5,4.0
N1,12/05/13,,Roda,Heerenveen,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,3.6,3.4,1.91
N1,12/05/13,,Twente,PSV Eindhoven,3.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,,2.75,3.5,2.25
N1,12/05/13,,Utrecht,Heracles,3.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,1.57,3.9,4.5
N1,12/05/13,,Vitesse,VVV Venlo,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,,1.2,6.0,11.0
N1,12/05/13,,Willem II,AZ Alkmaar,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,6.5,4.0,1.44
N1,12/05/13,,Zwolle,Den Haag,4.0,2.0,H,1.0,0.0,H,,,,,,,,,,,,,2.6,3.4,2.3
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
N1,05/08/11,,Excelsior,Feyenoord,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,,3.4,3.4,2.1
N1,06/08/11,,Heerenveen,Nijmegen,2.0,2.0,D,0.0,0.0,D,,,,,,,,,,,,,1.73,3.75,4.5
